username,rating,comment
rician21,5,"Best Feature:9/10
Value For Money:9/10
Product Quality:9/10

Super nice i like the gold color very what you see is what you get thank you so much seller and also the rider thanks 😊"
joetrilanza,5,"Super love all my orders…It fits to my iwatch…Complete package ing bubble pouch…Thanks so much, definitely a worth to order this shop…💚"
v*****n,5,Very satisfied with my purchase! Nice bling for my Apple Watch. Thank you so much! I will order from your shop again. ⭐️⭐️⭐️⭐️⭐️
haponesa99,5,Complete orders but 1 color is mistake.. they sent me 2 black instead of one pink.. the quality is good. Next time check the variations before you ship.
p*****a,5,"you didn't check the items before you pack! i ordered so many but they shipped the items incomplete! but my other order/items was ok,  waste of money and time to wait!"
k*****3,4,Kasaya siya sa 45mm ko na apple watch. Plastic na plastic ungquality niya. Ang mganda makinang ung mga diamonds niya so muka pa ding mamahalin
g*****7,5,"Product Quality:very high quality
Best Feature:the flavor is super sarap
Performance:so far so good

The design and it’s flavor is really really good! Grabe ang sarap nya para talagang apple juice unlike ng iba na lasang artificial talaga. So will definitely order again. Hopefully nag restock na ng ibang flavors."
leihreponcion,4,"As per my partner (dahil di naman ako vape user) malasa yung juice compared sa ibang brands like relex. Sakto lang yung usok nya. Yung packaging nya, mas preferred ngayon yung gradient colors. At higit sa lahat, sana daw may puff counter."
camille21delarosa,5,"Performance:10/10
Quality:10/10
Fragrance:10/10

Sobrang bilis mag ship ni seller at Yan ang gustong gusto ko SA seller. Nag sesent din Ng picture bago iship.. 5star SA shop nato the best⭐⭐⭐⭐⭐"
jinmed,4,"Performance:Excellent
Quality:excellent
Fragrance:Excellent

super sarap ng flavor na to sana lang hindi sya agad mag burnt out. siguro medyo hindi sya worth the price kase walang charger included usually kase ng ganito may kasamang cords, tho all in all goods naman."
k*****3,5,Parcel was delivered fast. Items were complete and in good condition and well package. I hope items will last long. Thank you seller. Till our next transaction.
s*****y,5,"Best Feature:flavor
Performance:great
Product Quality:10/10

Chillax Yakult Ice flavor is a fave!!!! It’s like the smok nord I have used before. I have not tried the JP Blackcurrant Ice yet but it’s the coolest looking one. Will buy again. Thank you so much!"
s*****r,5,"What you see is what you get. Fast ship out and delivery. Well packaged, no damages whatsoever. Chill lang ung flavor. Parang lychee. Thank you for the smooth and fast transaction."
tinjkt,5,"Quality:ok
Fragrance:ok
Performance:ok

Mabilis naman na ship out ni seller, okay din ang quality ng vape, pwede umulit dito sa shop, maayos kausap kung ano order mo, yon ang ipapadala"
kppy.oinky,5,"Best Feature:10/10
Product Quality:10/10
Performance:10/10

legit, will order again! well packaged!"
jerdi_l,5,"Performance:haven’t tried it yet.

Well it was a mistaken order. Jowa thought it was Chillax but jucy punk pala. Anyway no harm. We shall try it together. Masmataas Nic levels niya than what I’m used to. 5mg ito. I usually use the 3mg if sa regular vape."
h*****u,5,"Delivery was super quick and the parcel was packaged well, not even the box was damaged in transit. Would definitely buy again."
krissamaniego,5,"Quality:good quality
Fragrance:mabango siya

Thank you seller! :)"
janinecapistrano2,5,"Fragrance:masarap sya at mabango

Ang ganda ng packaging, ang ganda nya, ang sarap walang sira at yung hinihipakan nya at rubberized kaya solid salamat sa uulitin♥️ tama ang mha flavors namin na inorder"
o*****s,5,"Performance:Flavor is packed, feels like i’m puffing sweet yogurt—fave flavor so far!
Product Quality:the packaging is so cute wid the transparent mouthpiece
Best Feature:all of it

Will buy again!
Shipped and received within 2 days from ordering. Seller provided pix and is responsive."
camille21delarosa,5,"Performance:10/10
Quality:10/10
Fragrance:10/10

Sobrang sarap pareho. Pinaka ok to SA lahat Ng nagamit Kong vape. Salamat din Kay seller nag sesent Ng picture bago ipaship. Second time ko na Rin nag order at Hindi ako binibigo five star sa shop nato⭐⭐⭐⭐⭐"
jhemedina,5,"Product Quality:10/10
Best Feature:Solid Flavor
Performance:10/10

This shop never disappoints, it's my 2nd purchase here and it's always well packed and item is 100% secured. Delivery took 3-4 days since checked out, but that's not too bad. Thanks seller!"
p*****m,5,"Best Feature:original
Product Quality:Good
Performance:Good

I will buy again but I noticed that the delivery is not that of good performance. I hope they will enhance the same."
mazeljone,5,"Performance:very good
Best Feature:very cute designs and handy
Product Quality:good quality

Buti pa dito sa shopee hindi scammer mga seller. Thank you po!"
ghail0104,1,"Performance:Ayaw ng sumagot sa return

May leak ung bingay tapos ang bilis ni shoppee mag cancel ng return ung minemessage ko n c seller di na sumagot n kung pwede lbc n lang, mukang wala ng balak halos 3 linggo n message ko ala pa din feedback ok very dissappointed godbless sa 399.. Sana makita to ng ibang bbili"
l*****n,5,"Quality:Good quality po

Received in good condition po.. Maganda ang pagkakapack nia salamat po"
y*****_,5,"Fragrance:perfect
Performance:great
Quality:great

thanks seller, maayos syang dumating and mabilis naship. super mabango, yum yung flavor.nagustuhan ng boyfriend ko. i will order again soon, cutie din tong ice lush"
lorim,5,My partner order this and he likes it he said he will order again thank you seller it was sent as soon as possible brand new sealed
meemonshop1,5,"Best Feature:design
Performance:awesome
Product Quality:super good

Thanks seller! Bilis dumating! Oorder ulit ako sa shop na to. Sobrang natuwa dn ung pinagbigyan ko."
kathrinaaaaaaaaa,5,"Best Feature:ung gradient tas ung hinihigupan ng usok
Product Quality:ganda ng kulay ang bongga nya
Performance:di ako ung gagamet kaya diko alam

Nirecommend ng pinsan ko kaya napabili akes ng wala sa oras"
kramgil,5,"Performance:10
Best Feature:10
Product Quality:10

Medyo matagal din dumating, 🥺 matamis xa. Pero all goods 🤙"
merlynanaban,5,"Well packed… ang cute nia at ang sarap ng flavor nia,.thank u seller"
h*****s,5,"Performance:very nice
Quality:good
Fragrance:ambangoooo

Legit!! Seller send picture before shipping. will buy again!!"
ewb6rtpo72,5,"Quality:10 perfect
Fragrance:Nice
Performance:10 perfect

Ginamit kopo muna masarap siya sa lahat at nagtatagal din actually meron parin siyang laman until now ka deserve niya ng I rate will surely order again God bless"
k*****e,5,"Great packaging, correct flavor, and lahat ay working. Nakakatuwa kasi may kasamang lanyard yung jucy punk. Will buy again from this shop <3"
pmagvr51819,5,"Performance:very good
Quality:legit
Fragrance:mabango

Super goods quality at legit 💯"
arkytech,5,"Best Feature:Battery is long-lasting. It could give you 8-10 hours of continuous usage
Product Quality:Built quality is awesome given the cheap price
Performance:Tablet is running smoothly and I like that Samsung got rid of those bloatware apps. One UI is clean and very customizable

I received my order after a week. Got it for just ₱8,700 during the 12.12 sale. I wasn't really expecting much given that the Unisoc chipset is a newbie in the tech world but it totally exceeded my expectations! I immediately updated it to Android 12 with One UI 4.1. For a budget tablet, this is indeed a bang for a buck! Kudos to Samsung and Shopee for this awesome deal!"
thunderlust_xoxo,5,"Performance:very Good
Best Feature:Speaker / Battery
Product Quality:very good authentic

Sinadya ko talagang hindi muna mag rate. 16 ko siya na received. So 1 week ko muna try yung item. And Thank God! All goods naman lahat. I was so hesitate talaga to buy gudgets online. But I take the risk kasi nakita okay naman feebacks. At ito na nga yun. Budol! 12.12 from 13k nabili ko siya ng 9.800 na lang? Saan ka pa.😍
Highly recommend itong shop. Legit at siguradong secured ang item niyo.🤗
Double2 ang wapper niya noong dumating sakin. Walang kahit anong gas2 or damage. 100% brandnew.
Salamat seller and shoppe!"
michelleandrade205,5,"Performance:very good 101% smooth
Best Feature:mganda
Product Quality:so very very nice

Sobrang ganda at legit ng item satisfied costumer here 🥰 1st time ko umorder ng gadget so kabado ako tlaga and malaki yung amount mbuti nlng legit tlaga sobrang saya ko po thankyou po sa pag sagot din sa mga concern very good po kayu godbless ❤️"
diepenheim36,5,"Performance:fast
Best Feature:size and processor
Product Quality:very satisfactory

Thank you Samsung! I will check if I still have money and order again! Thank you Shopee and courier! Good job!"
caimae18,5,"Product Quality:good
Performance:good
Best Feature:all

Very fast shipment. 2 days lang nareceived ko na yung item. Kudos din sa package as in sealed sya na nakaplastic and malalaman mo talaga if someone tried to open it kasi may sealed both sides saying if its ripped its void. Very good job para sakin yun para iwas nakaw ng item. 1st time ko umorder ng gadget online kaya kabado lalo na paid agad yung item. All in legit sya"
j*****0,5,"Best Feature:smooth
Product Quality:10/10
Performance:9/10

This is the best budget tab especially for those na entertainment and research or reading ang hanap. Its very handy especially pag nasa field work ka always. I highly recommend."
leoniloveranojr,5,"Performance:Ok
Best Feature:Looks good
Product Quality:Looks good

Akala ko sira ang parcel kase yupi ang box, peru maayos pagkabalot ni seller ang item. Legit na shop to. Super happy ang daughter ko.

May naexperience ako na mag auto restart ang unit. As per research, they call it boot loop...sana masolve ko to by diy.😉 Over all maganda ang unit"
bellaco.2022,5,"Product Quality:Very Good of course
Performance:Smooth
Best Feature:Performance

Sobrang bilis dumating 2 days lang nanjan na. Ang gandaa smooth. Meron silang free na keyboard kaso need pa icheck para maavail diko nakuha sayang 😅. Thanks padin sa seller."
anx24601,5,"Product Quality:Great
Performance:Good
Best Feature:Good for surfing and multi media experience.

Well packed, looked like it can withstand a major fall. Lightning fast shipping and goes without saying it's authentic."
j*****9,5,"Performance:Good
Best Feature:The tablet itself
Product Quality:Very Good

I got this tablet as my gift for my Mom. It was on sale so I grabbed the deal. The quality of the product is good for its price and it is also original from the Samsung store. I was skeptical at first cause this is the first time for me to buy a gadget in Shopee. Until my next transaction, thanks!"
