rating,comment,processed_comment,label,prediction
5,value for money worth it good product super legit i really like the strap it is the same strap i am looking for good thing it fits my band well,valu money worth good product super legit realli like strap strap look good thing fit band well,2,2
5,item is great for its price got it for only p and that s quite cheap hoping that the item s quality would last thanks seller for sending photo prior to shipment and the shipping was quite fast it only took week knowing its from overseas,item great price got p quit cheap hope item qualiti would last send photo prior shipment ship quit fast took week know oversea,2,2
5,ok value for money swak sa budget good ang ganda neto parang strap lang nung original saktong sakto sa relo ko nasira kc ung original at ang mura pa binigay ko kc sa anak ko ung relo para magamit nya,ok valu money swak budget good ganda neto parang strap lang nung origin saktong sakto relo nasira kc ung origin mura binigay kc anak ung relo magamit nya,2,2
5,it came early not well package but it came with separate zip locks the watch fits perfectly in it so satisfied you,came earli well packag came separ zip lock watch fit perfect satisfi,2,2
5,nice and affordable value for money worth it nice packaging nice quality and very affordable delivery is on schedule as well you,nice afford valu money worth nice packag nice qualiti afford deliveri schedul well,2,2
5,ang ganda ng mga strap saktong saktong maganda din ang quality maraming salamat shopee maraming salamat seller love it ang ganda ng mga strap saktong saktong maganda din ang quality maraming salamat shopee maraming salamat seller love it,ganda strap saktong saktong maganda qualiti maram shope maram love ganda strap saktong saktong maganda qualiti maram shope maram love,2,2
5,nice product very accomodating seller he replies to my concern the product did not deliver immediately because of the pandemic,nice product accomod repli concern product deliv immedi pandem,2,2
5,excellent value for money worth it excellent excellent quality with a very affordable price bought different colors and i m very satisfied with their quality,excel valu money worth excel excel qualiti afford price bought differ color satisfi qualiti,2,2
5,i like it worth it naman yung paghihintay fit na fit at yung price very affordable,like worth naman yung paghihintay fit fit yung price afford,2,2
5,came early in good condition the yellow parcel bag has bubble wrap inside this is our second purchase you so much for the freebies hehehe until next transaction,came earli good condit yellow parcel bag bubbl wrap insid second purchas much freebi heheh next transact,2,2
5,for its price quality itong item medyo mabilis dn naiship considering na galing pabg overseas complete ung bilang ng items at walang defect you seller,price qualiti itong item medyo mabili dn naiship consid gale pabg oversea complet ung item defect,2,2
5,items arrived in good condition and securely wrap in a pouch with bubble wrap arrived with freebies as well excellent strap quality hoping it will last long you,item arriv good condit secur wrap pouch bubbl wrap arriv freebi well excel strap qualiti hope last long,2,2
5,you good quality love that they are eco friendly items have no damage you seller now i will be able to change my strap you for this affordable item,good qualiti love eco friend item damag abl chang strap afford item,2,2
5,all angles are excellent and customer service is also excellent they also shipped the protective film very good service habits the camera screen is large and clear the quality feels good the mirror screen is bright and it is good value for money,angl excel custom servic also excel also ship protect film good servic habit camera screen larg clear qualiti feel good mirror screen bright good valu money,2,2
5,the express arrived soon a very satisfying shopping trip i want to sell a good business appearance and material good design appearance graphics card effect clear screen good pixels computer realization suitable,express arriv soon satisfi shop trip want sell good busi appear materi good design appear graphic card effect clear screen good pixel comput realize suitabl,2,2
5,weeeeew dumating na din salamat po ang ganda niya hehehe worth it ang pera ko tapos safe talaga ang parcel maayos siya sa mga mag mag order hindi po kayo mag sisisi pag order kayo dito salamat sa seller ate yung free bibie ko and salamat shoppee sa driver na nag deliver din muah,weeeeew dumat po ganda heheh worth pera tapo safe talaga parcel maayo order po sisisi pag order ate yung free bibi shoppe driver nag deliv muah,2,2
5,the child is going to high school soon and he bought a tablet to give him online lessons hoping to study hard the resolution of this tablet is good and the video of the online class is clear the color is pure it doesn t hurt the eyes the screen is very good and the picture quality is very g,child go high school soon bought tablet give onlin lesson hope studi hard resolut tablet good video onlin class clear color pure hurt eye screen good pictur qualiti g,2,2
5,finally we received the parcel satisfied customer here well packaging items are secured it was delivered in good condition charging works sound is clear we really love it perfect for my daughter who loves to watch nursery rhymes and disney cartoon,final receiv parcel satisfi custom well packag item secur deliv good condit charg work sound clear realli love perfect daughter love watch nurseri rhyme disney cartoon,2,2
5,the tablet i just received is simple and clean runs fast and cools well the volume is just right and personally i prefer having a separate bluetooth keyboard tablet computers are more attractive and economical the configuration also satisfies the needs in my mind,tablet receiv simpl clean run fast cool well volum right person prefer separ bluetooth keyboard tablet comput attract econom configur also satisfi need mind,2,2
5,honey customer service solves problems too the shipping was very fast and the product was delivered to your home very nice packaging multilayer packaging the boss provides good customer service and answers questions the machine is very light easy to carry beautiful color responds quickly,honey custom servic solv problem ship fast product deliv home nice packag multilay packag bos provid good custom servic answer question machin light easi carri beauti color respond quick,2,2
